theta_deg,phi_deg,gain_dBi
22,110,5.097061
22,115,5.097061
22,120,5.097061
22,125,5.097061
22,130,5.097061
22,135,5.097061
22,140,5.097061
22,145,5.097061
22,150,5.097061
22,155,5.097061
22,160,5.097061
22,165,5.097061
22,170,5.097061
22,175,5.097061
22,180,5.097061
22,185,5.097061
22,190,5.097061
22,195,5.097061
22,200,5.097061
22,205,5.097061
22,210,5.097061
22,215,5.097061
22,220,5.097061
22,225,5.097061
22,230,5.097061
22,235,5.097061
22,240,5.097061
22,245,5.097061
22,250,5.097061
22,255,5.097061
22,260,5.097061
22,265,5.097061
22,270,5.097061
22,275,5.097061
22,280,5.097061
22,285,5.097061
22,290,5.097061
22,295,5.097061
22,300,5.097061
22,305,5.097061
22,310,5.097061
22,315,5.097061
22,320,5.097061
22,325,5.097061
22,330,5.097061
22,335,5.097061
22,340,5.097061
22,345,5.097061
22,350,5.097061
22,355,5.097061
22,360,5.097061
24,0,4.920079
24,5,4.920079
24,10,4.920079
24,15,4.920079
24,20,4.920079
24,25,4.920079
24,30,4.920079
24,35,4.920079
24,40,4.920079
24,45,4.920079
24,50,4.920079
24,55,4.920079
24,60,4.920079
24,65,4.920079
24,70,4.920079
24,75,4.920079
24,80,4.920079
24,85,4.920079
24,90,4.920079
24,95,4.920079
24,100,4.920079
24,105,4.920079
24,110,4.920079
24,115,4.920079
24,120,4.920079
24,125,4.920079
24,130,4.920079
24,135,4.920079
24,140,4.920079
24,145,4.920079
24,150,4.920079
24,155,4.920079
24,160,4.920079
24,165,4.920079
24,170,4.920079
24,175,4.920079
24,180,4.920079
24,185,4.920079
24,190,4.920079
24,195,4.920079
24,200,4.920079
24,205,4.920079
24,210,4.920079
24,215,4.920079
24,220,4.920079
24,225,4.920079
24,230,4.920079
24,235,4.920079
24,240,4.920079
24,245,4.920079
24,250,4.920079
24,255,4.920079
24,260,4.920079
24,265,4.920079
24,270,4.920079
24,275,4.920079
24,280,4.920079
24,285,4.920079
24,290,4.920079
24,295,4.920079
24,300,4.920079
24,305,4.920079
24,310,4.920079
24,315,4.920079
24,320,4.920079
24,325,4.920079
24,330,4.920079
24,335,4.920079
24,340,4.920079
24,345,4.920079
24,350,4.920079
24,355,4.920079
24,360,4.920079
26,0,4.725655
26,5,4.725655
26,10,4.725655
26,15,4.725655
26,20,4.725655
26,25,4.725655
26,30,4.725655
26,35,4.725655
26,40,4.725655
26,45,4.725655
26,50,4.725655
26,55,4.725655
26,60,4.725655
26,65,4.725655
26,70,4.725655
26,75,4.725655
26,80,4.725655
26,85,4.725655
26,90,4.725655
26,95,4.725655
26,100,4.725655
26,105,4.725655
26,110,4.725655
26,115,4.725655
26,120,4.725655
26,125,4.725655
26,130,4.725655
26,135,4.725655
26,140,4.725655
26,145,4.725655
26,150,4.725655
26,155,4.725655
26,160,4.725655
26,165,4.725655
26,170,4.725655
26,175,4.725655
26,180,4.725655
26,185,4.725655
26,190,4.725655
26,195,4.725655
26,200,4.725655
26,205,4.725655
26,210,4.725655
26,215,4.725655
26,220,4.725655
26,225,4.725655
26,230,4.725655
26,235,4.725655
26,240,4.725655
26,245,4.725655
26,250,4.725655
26,255,4.725655
26,260,4.725655
26,265,4.725655
26,270,4.725655
26,275,4.725655
26,280,4.725655
26,285,4.725655
26,290,4.725655
26,295,4.725655
26,300,4.725655
26,305,4.725655
26,310,4.725655
26,315,4.725655
26,320,4.725655
26,325,4.725655
26,330,4.725655
26,335,4.725655
26,340,4.725655
26,345,4.725655
26,350,4.725655
26,355,4.725655
26,360,4.725655
28,0,4.513210
28,5,4.513210
28,10,4.513210
28,15,4.513210
28,20,4.513210
28,25,4.513210
28,30,4.513210
28,35,4.513210
28,40,4.513210
28,45,4.513210
28,50,4.513210
28,55,4.513210
28,60,4.513210
28,65,4.513210
28,70,4.513210
28,75,4.513210
28,80,4.513210
28,85,4.513210
28,90,4.513210
28,95,4.513210
28,100,4.513210
28,105,4.513210
28,110,4.513210
28,115,4.513210
28,120,4.513210
28,125,4.513210
28,130,4.513210
28,135,4.513210
28,140,4.513210
28,145,4.513210
28,150,4.513210
28,155,4.513210
28,160,4.513210
28,165,4.513210
28,170,4.513210
28,175,4.513210
28,180,4.513210
28,185,4.513210
28,190,4.513210
28,195,4.513210
28,200,4.513210
28,205,4.513210
28,210,4.513210
28,215,4.513210
28,220,4.513210
28,225,4.513210
28,230,4.513210
28,235,4.513210
28,240,4.513210
28,245,4.513210
28,250,4.513210
28,255,4.513210
28,260,4.513210
28,265,4.513210
28,270,4.513210
28,275,4.513210
28,280,4.513210
28,285,4.513210
28,290,4.513210
28,295,4.513210
28,300,4.513210
28,305,4.513210
28,310,4.513210
28,315,4.513210
28,320,4.513210
28,325,4.513210
28,330,4.513210
28,335,4.513210
28,340,4.513210
28,345,4.513210
28,350,4.513210
28,355,4.513210
28,360,4.513210
30,0,4.282092
30,5,4.282092
30,10,4.282092
30,15,4.282092
30,20,4.282092
30,25,4.282092
30,30,4.282092
30,35,4.282092
30,40,4.282092
30,45,4.282092
30,50,4.282092
