id,x(m),y(m),z(m),frequency(Hz),radiationPatternId,polarization3DModelId
20793,10.3,8.89999999999998,1,3000000000,-1,-1
20794,10.3,8.99999999999998,1,3000000000,-1,-1
20795,10.3,9.09999999999998,1,3000000000,-1,-1
20796,10.3,9.19999999999998,1,3000000000,-1,-1
20797,10.3,9.29999999999998,1,3000000000,-1,-1
20798,10.3,9.39999999999998,1,3000000000,-1,-1
20799,10.3,9.49999999999998,1,3000000000,-1,-1
20800,10.3,9.59999999999998,1,3000000000,-1,-1
20801,10.3,9.69999999999998,1,3000000000,-1,-1
20802,10.3,9.79999999999998,1,3000000000,-1,-1
20803,10.3,9.89999999999998,1,3000000000,-1,-1
20804,10.3,9.99999999999998,1,3000000000,-1,-1
20805,10.3,10.1,1,3000000000,-1,-1
20806,10.3,10.2,1,3000000000,-1,-1
20807,10.3,10.3,1,3000000000,-1,-1
20808,10.3,10.4,1,3000000000,-1,-1
20809,10.3,10.5,1,3000000000,-1,-1
20810,10.3,10.6,1,3000000000,-1,-1
20811,10.3,10.7,1,3000000000,-1,-1
20812,10.3,10.8,1,3000000000,-1,-1
20813,10.3,10.9,1,3000000000,-1,-1
20814,10.3,11,1,3000000000,-1,-1
20815,10.3,11.1,1,3000000000,-1,-1
20816,10.3,11.2,1,3000000000,-1,-1
20817,10.3,11.3,1,3000000000,-1,-1
20818,10.3,11.4,1,3000000000,-1,-1
20819,10.3,11.5,1,3000000000,-1,-1
20820,10.3,11.6,1,3000000000,-1,-1
20821,10.3,11.7,1,3000000000,-1,-1
20822,10.3,11.8,1,3000000000,-1,-1
20823,10.3,11.9,1,3000000000,-1,-1
20824,10.3,12,1,3000000000,-1,-1
20825,10.3,12.1,1,3000000000,-1,-1
20826,10.3,12.2,1,3000000000,-1,-1
20827,10.3,12.3,1,3000000000,-1,-1
20828,10.3,12.4,1,3000000000,-1,-1
20829,10.3,12.5,1,3000000000,-1,-1
20830,10.3,12.6,1,3000000000,-1,-1
20831,10.3,12.7,1,3000000000,-1,-1
20832,10.3,12.8,1,3000000000,-1,-1
20833,10.3,12.9,1,3000000000,-1,-1
20834,10.3,13,1,3000000000,-1,-1
20835,10.3,13.1,1,3000000000,-1,-1
20836,10.3,13.2,1,3000000000,-1,-1
20837,10.3,13.3,1,3000000000,-1,-1
20838,10.3,13.4,1,3000000000,-1,-1
20839,10.3,13.5,1,3000000000,-1,-1
20840,10.3,13.6,1,3000000000,-1,-1
20841,10.3,13.7,1,3000000000,-1,-1
20842,10.3,13.8,1,3000000000,-1,-1
20843,10.3,13.9,1,3000000000,-1,-1
20844,10.3,14,1,3000000000,-1,-1
20845,10.3,14.1,1,3000000000,-1,-1
20846,10.3,14.2,1,3000000000,-1,-1
20847,10.3,14.3,1,3000000000,-1,-1
20848,10.3,14.4,1,3000000000,-1,-1
20849,10.3,14.5,1,3000000000,-1,-1
20850,10.3,14.6,1,3000000000,-1,-1
20851,10.3,14.7,1,3000000000,-1,-1
20852,10.3,14.8,1,3000000000,-1,-1
20853,10.3,14.9,1,3000000000,-1,-1
20854,10.3,15,1,3000000000,-1,-1
20855,10.3,15.1,1,3000000000,-1,-1
20856,10.3,15.2,1,3000000000,-1,-1
20857,10.3,15.3,1,3000000000,-1,-1
20858,10.3,15.4,1,3000000000,-1,-1
20859,10.3,15.5,1,3000000000,-1,-1
20860,10.3,15.6,1,3000000000,-1,-1
20861,10.3,15.7,1,3000000000,-1,-1
20862,10.3,15.8,1,3000000000,-1,-1
20863,10.3,15.9,1,3000000000,-1,-1
20864,10.3,16,1,3000000000,-1,-1
20865,10.3,16.1,1,3000000000,-1,-1
20866,10.3,16.2,1,3000000000,-1,-1
20867,10.3,16.3,1,3000000000,-1,-1
20868,10.3,16.4,1,3000000000,-1,-1
20869,10.3,16.5,1,3000000000,-1,-1
20870,10.3,16.6,1,3000000000,-1,-1
20871,10.3,16.7,1,3000000000,-1,-1
20872,10.3,16.8,1,3000000000,-1,-1
20873,10.3,16.9,1,3000000000,-1,-1
20874,10.3,17,1,3000000000,-1,-1
20875,10.3,17.1,1,3000000000,-1,-1
20876,10.3,17.2,1,3000000000,-1,-1
20877,10.3,17.3,1,3000000000,-1,-1
20878,10.3,17.4,1,3000000000,-1,-1
20879,10.3,17.5,1,3000000000,-1,-1
20880,10.3,17.6,1,3000000000,-1,-1
20881,10.3,17.7,1,3000000000,-1,-1
20882,10.3,17.8,1,3000000000,-1,-1
20883,10.3,17.9,1,3000000000,-1,-1
20884,10.3,18,1,3000000000,-1,-1
20885,10.3,18.1,1,3000000000,-1,-1
20886,10.3,18.2,1,3000000000,-1,-1
20887,10.3,18.3,1,3000000000,-1,-1
20888,10.3,18.4,1,3000000000,-1,-1
20889,10.3,18.5,1,3000000000,-1,-1
20890,10.3,18.6,1,3000000000,-1,-1
20891,10.3,18.7,1,3000000000,-1,-1
20892,10.3,18.8,1,3000000000,-1,-1
20893,10.3,18.9,1,3000000000,-1,-1
20894,10.3,19,1,3000000000,-1,-1
20895,10.3,19.1,1,3000000000,-1,-1
20896,10.3,19.2,1,3000000000,-1,-1
20897,10.3,19.3,1,3000000000,-1,-1
20898,10.3,19.4,1,3000000000,-1,-1
20899,10.3,19.5,1,3000000000,-1,-1
20900,10.3,19.6,1,3000000000,-1,-1
20901,10.3,19.7,1,3000000000,-1,-1
20902,10.3,19.8,1,3000000000,-1,-1
20903,10.3,19.9,1,3000000000,-1,-1
20904,10.3,20,1,3000000000,-1,-1
20905,10.4,0,1,3000000000,-1,-1
20906,10.4,0.1,1,3000000000,-1,-1
20907,10.4,0.2,1,3000000000,-1,-1
20908,10.4,0.3,1,3000000000,-1,-1
20909,10.4,0.4,1,3000000000,-1,-1
20910,10.4,0.5,1,3000000000,-1,-1
20911,10.4,0.6,1,3000000000,-1,-1
20912,10.4,0.7,1,3000000000,-1,-1
20913,10.4,0.8,1,3000000000,-1,-1
20914,10.4,0.9,1,3000000000,-1,-1
20915,10.4,1,1,3000000000,-1,-1
20916,10.4,1.1,1,3000000000,-1,-1
20917,10.4,1.2,1,3000000000,-1,-1
20918,10.4,1.3,1,3000000000,-1,-1
20919,10.4,1.4,1,3000000000,-1,-1
20920,10.4,1.5,1,3000000000,-1,-1
20921,10.4,1.6,1,3000000000,-1,-1
20922,10.4,1.7,1,3000000000,-1,-1
20923,10.4,1.8,1,3000000000,-1,-1
20924,10.4,1.9,1,3000000000,-1,-1
20925,10.4,2,1,3000000000,-1,-1
20926,10.4,2.1,1,3000000000,-1,-1
20927,10.4,2.2,1,3000000000,-1,-1
20928,10.4,2.3,1,3000000000,-1,-1
20929,10.4,2.4,1,3000000000,-1,-1
20930,10.4,2.5,1,3000000000,-1,-1
20931,10.4,2.6,1,3000000000,-1,-1
20932,10.4,2.7,1,3000000000,-1,-1
20933,10.4,2.8,1,3000000000,-1,-1
20934,10.4,2.9,1,3000000000,-1,-1
20935,10.4,3,1,3000000000,-1,-1
20936,10.4,3.1,1,3000000000,-1,-1
20937,10.4,3.2,1,3000000000,-1,-1
20938,10.4,3.3,1,3000000000,-1,-1
20939,10.4,3.4,1,3000000000,-1,-1
20940,10.4,3.5,1,3000000000,-1,-1
20941,10.4,3.6,1,3000000000,-1,-1
20942,10.4,3.7,1,3000000000,-1,-1
20943,10.4,3.8,1,3000000000,-1,-1
20944,10.4,3.9,1,3000000000,-1,-1
20945,10.4,4,1,3000000000,-1,-1
20946,10.4,4.1,1,3000000000,-1,-1
20947,10.4,4.2,1,3000000000,-1,-1
20948,10.4,4.3,1,3000000000,-1,-1
20949,10.4,4.4,1,3000000000,-1,-1
20950,10.4,4.5,1,3000000000,-1,-1
20951,10.4,4.6,1,3000000000,-1,-1
20952,10.4,4.7,1,3000000000,-1,-1
20953,10.4,4.8,1,3000000000,-1,-1
20954,10.4,4.9,1,3000000000,-1,-1
20955,10.4,5,1,3000000000,-1,-1
20956,10.4,5.1,1,3000000000,-1,-1
20957,10.4,5.2,1,3000000000,-1,-1
20958,10.4,5.3,1,3000000000,-1,-1
20959,10.4,5.4,1,3000000000,-1,-1
20960,10.4,5.5,1,3000000000,-1,-1
20961,10.4,5.6,1,3000000000,-1,-1
20962,10.4,5.7,1,3000000000,-1,-1
20963,10.4,5.8,1,3000000000,-1,-1
20964,10.4,5.9,1,3000000000,-1,-1
20965,10.4,5.99999999999999,1,3000000000,-1,-1
20966,10.4,6.09999999999999,1,3000000000,-1,-1
20967,10.4,6.19999999999999,1,3000000000,-1,-1
20968,10.4,6.29999999999999,1,3000000000,-1,-1
20969,10.4,6.39999999999999,1,3000000000,-1,-1
20970,10.4,6.49999999999999,1,3000000000,-1,-1
20971,10.4,6.59999999999999,1,3000000000,-1,-1
20972,10.4,6.69999999999999,1,3000000000,-1,-1
20973,10.4,6.79999999999999,1,3000000000,-1,-1
20974,10.4,6.89999999999999,1,3000000000,-1,-1
20975,10.4,6.99999999999999,1,3000000000,-1,-1
20976,10.4,7.09999999999999,1,3000000000,-1,-1
20977,10.4,7.19999999999999,1,3000000000,-1,-1
20978,10.4,7.29999999999999,1,3000000000,-1,-1
20979,10.4,7.39999999999999,1,3000000000,-1,-1
20980,10.4,7.49999999999999,1,3000000000,-1,-1
20981,10.4,7.59999999999999,1,3000000000,-1,-1
20982,10.4,7.69999999999999,1,3000000000,-1,-1
20983,10.4,7.79999999999999,1,3000000000,-1,-1
20984,10.4,7.89999999999999,1,3000000000,-1,-1
20985,10.4,7.99999999999999,1,3000000000,-1,-1
20986,10.4,8.09999999999999,1,3000000000,-1,-1
20987,10.4,8.19999999999999,1,3000000000,-1,-1
20988,10.4,8.29999999999999,1,3000000000,-1,-1
20989,10.4,8.39999999999999,1,3000000000,-1,-1
20990,10.4,8.49999999999999,1,3000000000,-1,-1
20991,10.4,8.59999999999999,1,3000000000,-1,-1
20992,10.4,8.69999999999999,1,3000000000,-1,-1
20993,10.4,8.79999999999998,1,3000000000,-1,-1
20994,10.4,8.89999999999998,1,3000000000,-1,-1
20995,10.4,8.99999999999998,1,3000000000,-1,-1
20996,10.4,9.09999999999998,1,3000000000,-1,-1
20997,10.4,9.19999999999998,1,3000000000,-1,-1
20998,10.4,9.29999999999998,1,3000000000,-1,-1
20999,10.4,9.39999999999998,1,3000000000,-1,-1
21000,10.4,9.49999999999998,1,3000000000,-1,-1
21001,10.4,9.59999999999998,1,3000000000,-1,-1
21002,10.4,9.69999999999998,1,3000000000,-1,-1
21003,10.4,9.79999999999998,1,3000000000,-1,-1
21004,10.4,9.89999999999998,1,3000000000,-1,-1
21005,10.4,9.99999999999998,1,3000000000,-1,-1
21006,10.4,10.1,1,3000000000,-1,-1
21007,10.4,10.2,1,3000000000,-1,-1
21008,10.4,10.3,1,3000000000,-1,-1
21009,10.4,10.4,1,3000000000,-1,-1
21010,10.4,10.5,1,3000000000,-1,-1
21011,10.4,10.6,1,3000000000,-1,-1
21012,10.4,10.7,1,3000000000,-1,-1
21013,10.4,10.8,1,3000000000,-1,-1
21014,10.4,10.9,1,3000000000,-1,-1
21015,10.4,11,1,3000000000,-1,-1
21016,10.4,11.1,1,3000000000,-1,-1
21017,10.4,11.2,1,3000000000,-1,-1
21018,10.4,11.3,1,3000000000,-1,-1
21019,10.4,11.4,1,3000000000,-1,-1
21020,10.4,11.5,1,3000000000,-1,-1
21021,10.4,11.6,1,3000000000,-1,-1
21022,10.4,11.7,1,3000000000,-1,-1
21023,10.4,11.8,1,3000000000,-1,-1
21024,10.4,11.9,1,3000000000,-1,-1
21025,10.4,12,1,3000000000,-1,-1
21026,10.4,12.1,1,3000000000,-1,-1
21027,10.4,12.2,1,3000000000,-1,-1
21028,10.4,12.3,1,3000000000,-1,-1
21029,10.4,12.4,1,3000000000,-1,-1
21030,10.4,12.5,1,3000000000,-1,-1
21031,10.4,12.6,1,3000000000,-1,-1
21032,10.4,12.7,1,3000000000,-1,-1
21033,10.4,12.8,1,3000000000,-1,-1
21034,10.4,12.9,1,3000000000,-1,-1
21035,10.4,13,1,3000000000,-1,-1
21036,10.4,13.1,1,3000000000,-1,-1
21037,10.4,13.2,1,3000000000,-1,-1
21038,10.4,13.3,1,3000000000,-1,-1
21039,10.4,13.4,1,3000000000,-1,-1
21040,10.4,13.5,1,3000000000,-1,-1
21041,10.4,13.6,1,3000000000,-1,-1
21042,10.4,13.7,1,3000000000,-1,-1
21043,10.4,13.8,1,3000000000,-1,-1
21044,10.4,13.9,1,3000000000,-1,-1
21045,10.4,14,1,3000000000,-1,-1
21046,10.4,14.1,1,3000000000,-1,-1
21047,10.4,14.2,1,3000000000,-1,-1
21048,10.4,14.3,1,3000000000,-1,-1
21049,10.4,14.4,1,3000000000,-1,-1
21050,10.4,14.5,1,3000000000,-1,-1
21051,10.4,14.6,1,3000000000,-1,-1
21052,10.4,14.7,1,3000000000,-1,-1
21053,10.4,14.8,1,3000000000,-1,-1
21054,10.4,14.9,1,3000000000,-1,-1
21055,10.4,15,1,3000000000,-1,-1
21056,10.4,15.1,1,3000000000,-1,-1
21057,10.4,15.2,1,3000000000,-1,-1
21058,10.4,15.3,1,3000000000,-1,-1
21059,10.4,15.4,1,3000000000,-1,-1
21060,10.4,15.5,1,3000000000,-1,-1
21061,10.4,15.6,1,3000000000,-1,-1
21062,10.4,15.7,1,3000000000,-1,-1
21063,10.4,15.8,1,3000000000,-1,-1
21064,10.4,15.9,1,3000000000,-1,-1
21065,10.4,16,1,3000000000,-1,-1
21066,10.4,16.1,1,3000000000,-1,-1
21067,10.4,16.2,1,3000000000,-1,-1
21068,10.4,16.3,1,3000000000,-1,-1
21069,10.4,16.4,1,3000000000,-1,-1
21070,10.4,16.5,1,3000000000,-1,-1
21071,10.4,16.6,1,3000000000,-1,-1
21072,10.4,16.7,1,3000000000,-1,-1
21073,10.4,16.8,1,3000000000,-1,-1
21074,10.4,16.9,1,3000000000,-1,-1
21075,10.4,17,1,3000000000,-1,-1
21076,10.4,17.1,1,3000000000,-1,-1
21077,10.4,17.2,1,3000000000,-1,-1
21078,10.4,17.3,1,3000000000,-1,-1
21079,10.4,17.4,1,3000000000,-1,-1
21080,10.4,17.5,1,3000000000,-1,-1
21081,10.4,17.6,1,3000000000,-1,-1
21082,10.4,17.7,1,3000000000,-1,-1
21083,10.4,17.8,1,3000000000,-1,-1
21084,10.4,17.9,1,3000000000,-1,-1
21085,10.4,18,1,3000000000,-1,-1
21086,10.4,18.1,1,3000000000,-1,-1
21087,10.4,18.2,1,3000000000,-1,-1
21088,10.4,18.3,1,3000000000,-1,-1
21089,10.4,18.4,1,3000000000,-1,-1
21090,10.4,18.5,1,3000000000,-1,-1
21091,10.4,18.6,1,3000000000,-1,-1
21092,10.4,18.7,1,3000000000,-1,-1
21093,10.4,18.8,1,3000000000,-1,-1
21094,10.4,18.9,1,3000000000,-1,-1
21095,10.4,19,1,3000000000,-1,-1
21096,10.4,19.1,1,3000000000,-1,-1
21097,10.4,19.2,1,3000000000,-1,-1
21098,10.4,19.3,1,3000000000,-1,-1
21099,10.4,19.4,1,3000000000,-1,-1
21100,10.4,19.5,1,3000000000,-1,-1
21101,10.4,19.6,1,3000000000,-1,-1
21102,10.4,19.7,1,3000000000,-1,-1
21103,10.4,19.8,1,3000000000,-1,-1
21104,10.4,19.9,1,3000000000,-1,-1
21105,10.4,20,1,3000000000,-1,-1
21106,10.5,0,1,3000000000,-1,-1
21107,10.5,0.1,1,3000000000,-1,-1
21108,10.5,0.2,1,3000000000,-1,-1
21109,10.5,0.3,1,3000000000,-1,-1
21110,10.5,0.4,1,3000000000,-1,-1
21111,10.5,0.5,1,3000000000,-1,-1
21112,10.5,0.6,1,3000000000,-1,-1
21113,10.5,0.7,1,3000000000,-1,-1
21114,10.5,0.8,1,3000000000,-1,-1
21115,10.5,0.9,1,3000000000,-1,-1
21116,10.5,1,1,3000000000,-1,-1
21117,10.5,1.1,1,3000000000,-1,-1
21118,10.5,1.2,1,3000000000,-1,-1
21119,10.5,1.3,1,3000000000,-1,-1
21120,10.5,1.4,1,3000000000,-1,-1
21121,10.5,1.5,1,3000000000,-1,-1
21122,10.5,1.6,1,3000000000,-1,-1
21123,10.5,1.7,1,3000000000,-1,-1
21124,10.5,1.8,1,3000000000,-1,-1
21125,10.5,1.9,1,3000000000,-1,-1
21126,10.5,2,1,3000000000,-1,-1
21127,10.5,2.1,1,3000000000,-1,-1
21128,10.5,2.2,1,3000000000,-1,-1
21129,10.5,2.3,1,3000000000,-1,-1
21130,10.5,2.4,1,3000000000,-1,-1
21131,10.5,2.5,1,3000000000,-1,-1
21132,10.5,2.6,1,3000000000,-1,-1
21133,10.5,2.7,1,3000000000,-1,-1
21134,10.5,2.8,1,3000000000,-1,-1
21135,10.5,2.9,1,3000000000,-1,-1
21136,10.5,3,1,3000000000,-1,-1
21137,10.5,3.1,1,3000000000,-1,-1
21138,10.5,3.2,1,3000000000,-1,-1
21139,10.5,3.3,1,3000000000,-1,-1
21140,10.5,3.4,1,3000000000,-1,-1
21141,10.5,3.5,1,3000000000,-1,-1
21142,10.5,3.6,1,3000000000,-1,-1
21143,10.5,3.7,1,3000000000,-1,-1
21144,10.5,3.8,1,3000000000,-1,-1
21145,10.5,3.9,1,3000000000,-1,-1
21146,10.5,4,1,3000000000,-1,-1
21147,10.5,4.1,1,3000000000,-1,-1
21148,10.5,4.2,1,3000000000,-1,-1
21149,10.5,4.3,1,3000000000,-1,-1
21150,10.5,4.4,1,3000000000,-1,-1
21151,10.5,4.5,1,3000000000,-1,-1
21152,10.5,4.6,1,3000000000,-1,-1
21153,10.5,4.7,1,3000000000,-1,-1
21154,10.5,4.8,1,3000000000,-1,-1
21155,10.5,4.9,1,3000000000,-1,-1
21156,10.5,5,1,3000000000,-1,-1
21157,10.5,5.1,1,3000000000,-1,-1
21158,10.5,5.2,1,3000000000,-1,-1
21159,10.5,5.3,1,3000000000,-1,-1
21160,10.5,5.4,1,3000000000,-1,-1
21161,10.5,5.5,1,3000000000,-1,-1
21162,10.5,5.6,1,3000000000,-1,-1
21163,10.5,5.7,1,3000000000,-1,-1
21164,10.5,5.8,1,3000000000,-1,-1
21165,10.5,5.9,1,3000000000,-1,-1
21166,10.5,5.99999999999999,1,3000000000,-1,-1
21167,10.5,6.09999999999999,1,3000000000,-1,-1
21168,10.5,6.19999999999999,1,3000000000,-1,-1
21169,10.5,6.29999999999999,1,3000000000,-1,-1
21170,10.5,6.39999999999999,1,3000000000,-1,-1
21171,10.5,6.49999999999999,1,3000000000,-1,-1
21172,10.5,6.59999999999999,1,3000000000,-1,-1
21173,10.5,6.69999999999999,1,3000000000,-1,-1
21174,10.5,6.79999999999999,1,3000000000,-1,-1
21175,10.5,6.89999999999999,1,3000000000,-1,-1
21176,10.5,6.99999999999999,1,3000000000,-1,-1
21177,10.5,7.09999999999999,1,3000000000,-1,-1
21178,10.5,7.19999999999999,1,3000000000,-1,-1
21179,10.5,7.29999999999999,1,3000000000,-1,-1
21180,10.5,7.39999999999999,1,3000000000,-1,-1
21181,10.5,7.49999999999999,1,3000000000,-1,-1
21182,10.5,7.59999999999999,1,3000000000,-1,-1
21183,10.5,7.69999999999999,1,3000000000,-1,-1
21184,10.5,7.79999999999999,1,3000000000,-1,-1
21185,10.5,7.89999999999999,1,3000000000,-1,-1
21186,10.5,7.99999999999999,1,3000000000,-1,-1
21187,10.5,8.09999999999999,1,3000000000,-1,-1
21188,10.5,8.19999999999999,1,3000000000,-1,-1
21189,10.5,8.29999999999999,1,3000000000,-1,-1
21190,10.5,8.39999999999999,1,3000000000,-1,-1
21191,10.5,8.49999999999999,1,3000000000,-1,-1
21192,10.5,8.59999999999999,1,3000000000,-1,-1
21193,10.5,8.69999999999999,1,3000000000,-1,-1
21194,10.5,8.79999999999998,1,3000000000,-1,-1
21195,10.5,8.89999999999998,1,3000000000,-1,-1
21196,10.5,8.99999999999998,1,3000000000,-1,-1
21197,10.5,9.09999999999998,1,3000000000,-1,-1
21198,10.5,9.19999999999998,1,3000000000,-1,-1
21199,10.5,9.29999999999998,1,3000000000,-1,-1
21200,10.5,9.39999999999998,1,3000000000,-1,-1
21201,10.5,9.49999999999998,1,3000000000,-1,-1
21202,10.5,9.59999999999998,1,3000000000,-1,-1
21203,10.5,9.69999999999998,1,3000000000,-1,-1
21204,10.5,9.79999999999998,1,3000000000,-1,-1
21205,10.5,9.89999999999998,1,3000000000,-1,-1
21206,10.5,9.99999999999998,1,3000000000,-1,-1
21207,10.5,10.1,1,3000000000,-1,-1
21208,10.5,10.2,1,3000000000,-1,-1
21209,10.5,10.3,1,3000000000,-1,-1
21210,10.5,10.4,1,3000000000,-1,-1
21211,10.5,10.5,1,3000000000,-1,-1
21212,10.5,10.6,1,3000000000,-1,-1
21213,10.5,10.7,1,3000000000,-1,-1
21214,10.5,10.8,1,3000000000,-1,-1
21215,10.5,10.9,1,3000000000,-1,-1
21216,10.5,11,1,3000000000,-1,-1
21217,10.5,11.1,1,3000000000,-1,-1
21218,10.5,11.2,1,3000000000,-1,-1
21219,10.5,11.3,1,3000000000,-1,-1
21220,10.5,11.4,1,3000000000,-1,-1
21221,10.5,11.5,1,3000000000,-1,-1
21222,10.5,11.6,1,3000000000,-1,-1
21223,10.5,11.7,1,3000000000,-1,-1
21224,10.5,11.8,1,3000000000,-1,-1
21225,10.5,11.9,1,3000000000,-1,-1
21226,10.5,12,1,3000000000,-1,-1
21227,10.5,12.1,1,3000000000,-1,-1
21228,10.5,12.2,1,3000000000,-1,-1
21229,10.5,12.3,1,3000000000,-1,-1
21230,10.5,12.4,1,3000000000,-1,-1
21231,10.5,12.5,1,3000000000,-1,-1
21232,10.5,12.6,1,3000000000,-1,-1
21233,10.5,12.7,1,3000000000,-1,-1
21234,10.5,12.8,1,3000000000,-1,-1
21235,10.5,12.9,1,3000000000,-1,-1
21236,10.5,13,1,3000000000,-1,-1
21237,10.5,13.1,1,3000000000,-1,-1
21238,10.5,13.2,1,3000000000,-1,-1
21239,10.5,13.3,1,3000000000,-1,-1
21240,10.5,13.4,1,3000000000,-1,-1
21241,10.5,13.5,1,3000000000,-1,-1
21242,10.5,13.6,1,3000000000,-1,-1
21243,10.5,13.7,1,3000000000,-1,-1
21244,10.5,13.8,1,3000000000,-1,-1
21245,10.5,13.9,1,3000000000,-1,-1
21246,10.5,14,1,3000000000,-1,-1
21247,10.5,14.1,1,3000000000,-1,-1
21248,10.5,14.2,1,3000000000,-1,-1
21249,10.5,14.3,1,3000000000,-1,-1
21250,10.5,14.4,1,3000000000,-1,-1
21251,10.5,14.5,1,3000000000,-1,-1
21252,10.5,14.6,1,3000000000,-1,-1
21253,10.5,14.7,1,3000000000,-1,-1
21254,10.5,14.8,1,3000000000,-1,-1
21255,10.5,14.9,1,3000000000,-1,-1
21256,10.5,15,1,3000000000,-1,-1
21257,10.5,15.1,1,3000000000,-1,-1
21258,10.5,15.2,1,3000000000,-1,-1
21259,10.5,15.3,1,3000000000,-1,-1
21260,10.5,15.4,1,3000000000,-1,-1
21261,10.5,15.5,1,3000000000,-1,-1
21262,10.5,15.6,1,3000000000,-1,-1
21263,10.5,15.7,1,3000000000,-1,-1
21264,10.5,15.8,1,3000000000,-1,-1
21265,10.5,15.9,1,3000000000,-1,-1
21266,10.5,16,1,3000000000,-1,-1
21267,10.5,16.1,1,3000000000,-1,-1
21268,10.5,16.2,1,3000000000,-1,-1
21269,10.5,16.3,1,3000000000,-1,-1
21270,10.5,16.4,1,3000000000,-1,-1
21271,10.5,16.5,1,3000000000,-1,-1
21272,10.5,16.6,1,3000000000,-1,-1
21273,10.5,16.7,1,3000000000,-1,-1
21274,10.5,16.8,1,3000000000,-1,-1
21275,10.5,16.9,1,3000000000,-1,-1
21276,10.5,17,1,3000000000,-1,-1
21277,10.5,17.1,1,3000000000,-1,-1
21278,10.5,17.2,1,3000000000,-1,-1
21279,10.5,17.3,1,3000000000,-1,-1
21280,10.5,17.4,1,3000000000,-1,-1
21281,10.5,17.5,1,3000000000,-1,-1
21282,10.5,17.6,1,3000000000,-1,-1
21283,10.5,17.7,1,3000000000,-1,-1
21284,10.5,17.8,1,3000000000,-1,-1
21285,10.5,17.9,1,3000000000,-1,-1
21286,10.5,18,1,3000000000,-1,-1
21287,10.5,18.1,1,3000000000,-1,-1
21288,10.5,18.2,1,3000000000,-1,-1
21289,10.5,18.3,1,3000000000,-1,-1
21290,10.5,18.4,1,3000000000,-1,-1
21291,10.5,18.5,1,3000000000,-1,-1
21292,10.5,18.6,1,3000000000,-1,-1
21293,10.5,18.7,1,3000000000,-1,-1
21294,10.5,18.8,1,3000000000,-1,-1
21295,10.5,18.9,1,3000000000,-1,-1
21296,10.5,19,1,3000000000,-1,-1
21297,10.5,19.1,1,3000000000,-1,-1
21298,10.5,19.2,1,3000000000,-1,-1
21299,10.5,19.3,1,3000000000,-1,-1
21300,10.5,19.4,1,3000000000,-1,-1
21301,10.5,19.5,1,3000000000,-1,-1
21302,10.5,19.6,1,3000000000,-1,-1
21303,10.5,19.7,1,3000000000,-1,-1
21304,10.5,19.8,1,3000000000,-1,-1
21305,10.5,19.9,1,3000000000,-1,-1
21306,10.5,20,1,3000000000,-1,-1
21307,10.6,0,1,3000000000,-1,-1
21308,10.6,0.1,1,3000000000,-1,-1
21309,10.6,0.2,1,3000000000,-1,-1
21310,10.6,0.3,1,3000000000,-1,-1
21311,10.6,0.4,1,3000000000,-1,-1
21312,10.6,0.5,1,3000000000,-1,-1
21313,10.6,0.6,1,3000000000,-1,-1
21314,10.6,0.7,1,3000000000,-1,-1
21315,10.6,0.8,1,3000000000,-1,-1
21316,10.6,0.9,1,3000000000,-1,-1
21317,10.6,1,1,3000000000,-1,-1
21318,10.6,1.1,1,3000000000,-1,-1
21319,10.6,1.2,1,3000000000,-1,-1
21320,10.6,1.3,1,3000000000,-1,-1
21321,10.6,1.4,1,3000000000,-1,-1
21322,10.6,1.5,1,3000000000,-1,-1
21323,10.6,1.6,1,3000000000,-1,-1
21324,10.6,1.7,1,3000000000,-1,-1
21325,10.6,1.8,1,3000000000,-1,-1
21326,10.6,1.9,1,3000000000,-1,-1
21327,10.6,2,1,3000000000,-1,-1
21328,10.6,2.1,1,3000000000,-1,-1
21329,10.6,2.2,1,3000000000,-1,-1
21330,10.6,2.3,1,3000000000,-1,-1
21331,10.6,2.4,1,3000000000,-1,-1
21332,10.6,2.5,1,3000000000,-1,-1
21333,10.6,2.6,1,3000000000,-1,-1
21334,10.6,2.7,1,3000000000,-1,-1
21335,10.6,2.8,1,3000000000,-1,-1
21336,10.6,2.9,1,3000000000,-1,-1
21337,10.6,3,1,3000000000,-1,-1
21338,10.6,3.1,1,3000000000,-1,-1
21339,10.6,3.2,1,3000000000,-1,-1
21340,10.6,3.3,1,3000000000,-1,-1
21341,10.6,3.4,1,3000000000,-1,-1
21342,10.6,3.5,1,3000000000,-1,-1
21343,10.6,3.6,1,3000000000,-1,-1
21344,10.6,3.7,1,3000000000,-1,-1
21345,10.6,3.8,1,3000000000,-1,-1
21346,10.6,3.9,1,3000000000,-1,-1
21347,10.6,4,1,3000000000,-1,-1
21348,10.6,4.1,1,3000000000,-1,-1
21349,10.6,4.2,1,3000000000,-1,-1
21350,10.6,4.3,1,3000000000,-1,-1
21351,10.6,4.4,1,3000000000,-1,-1
21352,10.6,4.5,1,3000000000,-1,-1
21353,10.6,4.6,1,3000000000,-1,-1
21354,10.6,4.7,1,3000000000,-1,-1
21355,10.6,4.8,1,3000000000,-1,-1
21356,10.6,4.9,1,3000000000,-1,-1
21357,10.6,5,1,3000000000,-1,-1
21358,10.6,5.1,1,3000000000,-1,-1
21359,10.6,5.2,1,3000000000,-1,-1
21360,10.6,5.3,1,3000000000,-1,-1
21361,10.6,5.4,1,3000000000,-1,-1
21362,10.6,5.5,1,3000000000,-1,-1
